,network,id,balance,molochAddress,tokenAddress,symbol,decimals,bank,balanceFloat,usdValue,ethValue,eurValue
150,polygon,0x1e9571d2d49d84182e6c31dc7181789fd9b4efa2-token-0xd6df932a45c0f255f85145f286ea0b292b21c90b-member-0x000000000000000000000000000000000000dead,17722120415121665,0x1e9571d2d49d84182e6c31dc7181789fd9b4efa2,0xd6df932a45c0f255f85145f286ea0b292b21c90b,AAVE,18,guild,0.017722120415121664,1.3266779342760078,0.0006908082537814425,1.1840148649342783
151,polygon,0x215d7434bae17801e1818a12f6f00f66a5c0906f-token-0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270-member-0x000000000000000000000000000000000000dead,1000000000000000000,0x215d7434bae17801e1818a12f6f00f66a5c0906f,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,WMATIC,18,guild,1.0,,,
152,polygon,0x26f91b74d618702f4caaf4a44672aafb67a1469d-token-0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270-member-0x000000000000000000000000000000000000dead,1,0x26f91b74d618702f4caaf4a44672aafb67a1469d,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,WMATIC,18,guild,1e-18,,,
153,polygon,0x27184d8910f2ec10a532181224568a2a2f1cd6fd-token-0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270-member-0x000000000000000000000000000000000000dead,30000000000000000000,0x27184d8910f2ec10a532181224568a2a2f1cd6fd,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,WMATIC,18,guild,30.0,,,
154,polygon,0x27509036f18243c8e4cb4a3f3ad57f336ff31e02-token-0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270-member-0x000000000000000000000000000000000000dead,1000000000000000000,0x27509036f18243c8e4cb4a3f3ad57f336ff31e02,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,WMATIC,18,guild,1.0,,,
155,polygon,0x2951588ec5fd6d666d8fbe28662accb4b7acb371-token-0x8f3cf7ad23cd3cadbd9735aff958023239c6a063-member-0x000000000000000000000000000000000000dead,11000000000000000000,0x2951588ec5fd6d666d8fbe28662accb4b7acb371,0x8f3cf7ad23cd3cadbd9735aff958023239c6a063,DAI,18,guild,11.0,10.9956,0.0057266,9.8131
156,polygon,0x2a9887755b1128e8f242022bf4a6ea0e2f91579c-token-0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270-member-0x000000000000000000000000000000000000dead,25000000000000000000,0x2a9887755b1128e8f242022bf4a6ea0e2f91579c,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,WMATIC,18,guild,25.0,,,
157,polygon,0x2b2d6efb6a442fa6fedd143f881356d7059c3495-token-0x2791bca1f2de4661ed88a30c99a7a9449aa84174-member-0x000000000000000000000000000000000000dead,100000000,0x2b2d6efb6a442fa6fedd143f881356d7059c3495,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,USDC,6,guild,100.0,99.98,0.052070000000000005,89.24
158,polygon,0x2b79ce989697f7477b27217c180c6eb5dd6689fa-token-0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270-member-0x000000000000000000000000000000000000dead,10000000000000000000,0x2b79ce989697f7477b27217c180c6eb5dd6689fa,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,WMATIC,18,guild,10.0,,,
159,polygon,0x2c6b568cd303bde692e233962c471bee09b29e03-token-0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270-member-0x000000000000000000000000000000000000dead,13000000000000000000,0x2c6b568cd303bde692e233962c471bee09b29e03,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,WMATIC,18,guild,13.0,,,
160,polygon,0x2d164414dd5fb84281f54f6d3f6f379d8d2e538b-token-0x27f8d03b3a2196956ed754badc28d73be8830a6e-member-0x000000000000000000000000000000000000dead,5076255948299252790,0x2d164414dd5fb84281f54f6d3f6f379d8d2e538b,0x27f8d03b3a2196956ed754badc28d73be8830a6e,amDAI,18,guild,5.076255948299253,,,
161,polygon,0x2d164414dd5fb84281f54f6d3f6f379d8d2e538b-token-0x8f3cf7ad23cd3cadbd9735aff958023239c6a063-member-0x000000000000000000000000000000000000dead,10402101311080089763,0x2d164414dd5fb84281f54f6d3f6f379d8d2e538b,0x8f3cf7ad23cd3cadbd9735aff958023239c6a063,DAI,18,guild,10.40210131108009,10.397940470555659,0.005415333942548294,9.279714579614549
162,polygon,0x2db06b1fb1adb629884fff5f52d3232e0dde02bf-token-0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270-member-0x000000000000000000000000000000000000dead,100000000000000006,0x2db06b1fb1adb629884fff5f52d3232e0dde02bf,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,WMATIC,18,guild,0.1,,,
163,polygon,0x2fab61547672c0607308df2aba3818d645d48161-token-0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270-member-0x000000000000000000000000000000000000dead,10000000000000000,0x2fab61547672c0607308df2aba3818d645d48161,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,WMATIC,18,guild,0.01,,,
164,polygon,0x2fd5af186d8c507d9acfb814e7cda502c70b11ea-token-0x03f8109f0710f9c46cbf181d6bbc287ab47b1c3e-member-0x000000000000000000000000000000000000dead,900199999000000000000000000,0x2fd5af186d8c507d9acfb814e7cda502c70b11ea,0x03f8109f0710f9c46cbf181d6bbc287ab47b1c3e,TRUST,18,guild,900199999.0,16356633.981829999,8515.89199054,14610245.983770002
165,polygon,0x2fd5af186d8c507d9acfb814e7cda502c70b11ea-token-0x567e9d5029e109c74b3af20369616d15188a4d1c-member-0x000000000000000000000000000000000000dead,499899999999000000000000000000,0x2fd5af186d8c507d9acfb814e7cda502c70b11ea,0x567e9d5029e109c74b3af20369616d15188a4d1c,$IRON,18,guild,499899999999.0,,,
166,polygon,0x3038928491767cc214bc3a86eafb564610b11b0b-token-0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270-member-0x000000000000000000000000000000000000dead,8000000000000000000,0x3038928491767cc214bc3a86eafb564610b11b0b,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,WMATIC,18,guild,8.0,,,
167,polygon,0x3082d2c19ba184efc75b6fa6568d5159c2934619-token-0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270-member-0x000000000000000000000000000000000000dead,1200000000000000000,0x3082d2c19ba184efc75b6fa6568d5159c2934619,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,WMATIC,18,guild,1.2,,,
168,polygon,0x3082d2c19ba184efc75b6fa6568d5159c2934619-token-0x7ceb23fd6bc0add59e62ac25578270cff1b9f619-member-0x000000000000000000000000000000000000dead,4000000000000000,0x3082d2c19ba184efc75b6fa6568d5159c2934619,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,WETH,18,guild,0.004,7.67184,0.003994800000000001,6.84636
169,polygon,0x3082d2c19ba184efc75b6fa6568d5159c2934619-token-0xc5a2237b0f4bb6a2e15ff0299ee49ac5c9acc1c0-member-0x000000000000000000000000000000000000dead,210000000000000000000000000000,0x3082d2c19ba184efc75b6fa6568d5159c2934619,0xc5a2237b0f4bb6a2e15ff0299ee49ac5c9acc1c0,ANTZ,18,guild,210000000000.00003,,,
170,polygon,0x3360507ec6e9fb5abbc866d685899933689aaa34-token-0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270-member-0x000000000000000000000000000000000000dead,3000000000000000000,0x3360507ec6e9fb5abbc866d685899933689aaa34,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,WMATIC,18,guild,3.0,,,
171,polygon,0x3360507ec6e9fb5abbc866d685899933689aaa34-token-0x2791bca1f2de4661ed88a30c99a7a9449aa84174-member-0x000000000000000000000000000000000000dead,360484,0x3360507ec6e9fb5abbc866d685899933689aaa34,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,USDC,6,guild,0.360484,0.36041190320000005,0.0001877040188,0.3216959216
172,polygon,0x3360507ec6e9fb5abbc866d685899933689aaa34-token-0x827d8cbebe4157442d14b8e9fa394ea3e9efd455-member-0x000000000000000000000000000000000000dead,1000000000000000000000000,0x3360507ec6e9fb5abbc866d685899933689aaa34,0x827d8cbebe4157442d14b8e9fa394ea3e9efd455,URIAL,18,guild,1000000.0,,,
173,polygon,0x3360507ec6e9fb5abbc866d685899933689aaa34-token-0x9ca4d4900358017b6e67dea629a448c4297407a0-member-0x000000000000000000000000000000000000dead,307940000000000000000000,0x3360507ec6e9fb5abbc866d685899933689aaa34,0x9ca4d4900358017b6e67dea629a448c4297407a0,RATHER,18,guild,307940.0,,,
174,polygon,0x341c536e5a68212d3cf7730bc9ae5da43fe004e9-token-0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270-member-0x000000000000000000000000000000000000dead,100000000000000000,0x341c536e5a68212d3cf7730bc9ae5da43fe004e9,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,WMATIC,18,guild,0.1,,,
175,polygon,0x342ca3edf40db12627f152aeb6f0b20c2f1268bb-token-0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270-member-0x000000000000000000000000000000000000dead,4000000000000000000,0x342ca3edf40db12627f152aeb6f0b20c2f1268bb,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,WMATIC,18,guild,4.0,,,
176,polygon,0x377d5c34de4299ae77ad067f25971cf2e1b9ae38-token-0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270-member-0x000000000000000000000000000000000000dead,1000000000000000000,0x377d5c34de4299ae77ad067f25971cf2e1b9ae38,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,WMATIC,18,guild,1.0,,,
177,polygon,0x37a7497d56ebe275e5e233ee74f90bff0a69d01e-token-0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270-member-0x000000000000000000000000000000000000dead,100000000000000000,0x37a7497d56ebe275e5e233ee74f90bff0a69d01e,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,WMATIC,18,guild,0.1,,,
178,polygon,0x3a8b51b58799bf1459b0d2d1577fdb0f8e995dbe-token-0xb1e0b1c7d8dd1c6c5234d7ef818569fb989539bc-member-0x000000000000000000000000000000000000dead,160000000000000000000,0x3a8b51b58799bf1459b0d2d1577fdb0f8e995dbe,0xb1e0b1c7d8dd1c6c5234d7ef818569fb989539bc,BUCKS,18,guild,160.0,1.9728,0.0010272,1.7632
179,polygon,0x4a822437ea7131af2102ee4c21f035f838980afc-token-0x2791bca1f2de4661ed88a30c99a7a9449aa84174-member-0x000000000000000000000000000000000000dead,244000,0x4a822437ea7131af2102ee4c21f035f838980afc,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,USDC,6,guild,0.244,0.2439512,0.0001270508,0.21774559999999998
180,polygon,0x4e1f8ae73a43e74fdffd1ba9ed45b2a56e035a5f-token-0x24834bbec7e39ef42f4a75eaf8e5b6486d3f0e57-member-0x000000000000000000000000000000000000dead,20000000000000000,0x4e1f8ae73a43e74fdffd1ba9ed45b2a56e035a5f,0x24834bbec7e39ef42f4a75eaf8e5b6486d3f0e57,LUNA,18,guild,0.02,0.01299,6.764e-06,0.011592
181,polygon,0x4e1f8ae73a43e74fdffd1ba9ed45b2a56e035a5f-token-0x8f3cf7ad23cd3cadbd9735aff958023239c6a063-member-0x000000000000000000000000000000000000dead,800000000000000000,0x4e1f8ae73a43e74fdffd1ba9ed45b2a56e035a5f,0x8f3cf7ad23cd3cadbd9735aff958023239c6a063,DAI,18,guild,0.8,0.7996800000000001,0.00041648,0.7136800000000001
182,polygon,0x510fcdead251ee99c238f2506453c7c62c3d58f5-token-0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270-member-0x000000000000000000000000000000000000dead,10000000000000000000,0x510fcdead251ee99c238f2506453c7c62c3d58f5,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,WMATIC,18,guild,10.0,,,
183,polygon,0x522afc82384274e46de8e01270fb46d2531b7541-token-0x8f3cf7ad23cd3cadbd9735aff958023239c6a063-member-0x000000000000000000000000000000000000dead,453403829919580575,0x522afc82384274e46de8e01270fb46d2531b7541,0x8f3cf7ad23cd3cadbd9735aff958023239c6a063,DAI,18,guild,0.45340382991958056,0.45322246838761276,0.00023604203385613364,0.4044815566712578
184,polygon,0x52594ec06d1f11afc16f16804552b67a6097263c-token-0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270-member-0x000000000000000000000000000000000000dead,100000000000000000,0x52594ec06d1f11afc16f16804552b67a6097263c,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,WMATIC,18,guild,0.1,,,
185,polygon,0x58aaa1b82e572fc2b54141ae0fd7c48a17bb808a-token-0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270-member-0x000000000000000000000000000000000000dead,1000000000000000000,0x58aaa1b82e572fc2b54141ae0fd7c48a17bb808a,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,WMATIC,18,guild,1.0,,,
186,polygon,0x5a486035b8bf0604b307a0ba7c80948dae362ea3-token-0x79da5d2d756c4cdccef0b81dd99aa6ef3008a9a5-member-0x000000000000000000000000000000000000dead,1000000000000000000,0x5a486035b8bf0604b307a0ba7c80948dae362ea3,0x79da5d2d756c4cdccef0b81dd99aa6ef3008a9a5,ODA,18,guild,1.0,,,
187,polygon,0x5bee30e3ca81900ba109d0bf4a070a4e94a60ed6-token-0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270-member-0x000000000000000000000000000000000000dead,1010000000000000000,0x5bee30e3ca81900ba109d0bf4a070a4e94a60ed6,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,WMATIC,18,guild,1.01,,,
188,polygon,0x5bee30e3ca81900ba109d0bf4a070a4e94a60ed6-token-0x6f57ec3c983a04c9bf9958c9e908c39a3cd0870d-member-0x000000000000000000000000000000000000dead,22000000000,0x5bee30e3ca81900ba109d0bf4a070a4e94a60ed6,0x6f57ec3c983a04c9bf9958c9e908c39a3cd0870d,AMIS,9,guild,22.0,0.3861,0.00020108000000000002,0.34496
189,polygon,0x5c0f7e6225640a82585fc2c2d92ecafc342e185a-token-0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270-member-0x000000000000000000000000000000000000dead,34705882352940997984,0x5c0f7e6225640a82585fc2c2d92ecafc342e185a,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,WMATIC,18,guild,34.705882352940996,,,
190,polygon,0x5c655717c205a239059118cefea8c2c3ea945e51-token-0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270-member-0x000000000000000000000000000000000000dead,10000000000000000000,0x5c655717c205a239059118cefea8c2c3ea945e51,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,WMATIC,18,guild,10.0,,,
191,polygon,0x5c68feb19785c1cea6308e1f1e88a87bfa503871-token-0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270-member-0x000000000000000000000000000000000000dead,1000000000000000000,0x5c68feb19785c1cea6308e1f1e88a87bfa503871,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,WMATIC,18,guild,1.0,,,
192,polygon,0x5d141a34c07284aea008e08ae0a3f30cdc051488-token-0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270-member-0x000000000000000000000000000000000000dead,2100000000000000000,0x5d141a34c07284aea008e08ae0a3f30cdc051488,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,WMATIC,18,guild,2.1,,,
193,polygon,0x5e15b6d0c5c0144bb034a82b3af63d94bcb5a66e-token-0xc2132d05d31c914a87c6611c10748aeb04b58e8f-member-0x000000000000000000000000000000000000dead,1000000,0x5e15b6d0c5c0144bb034a82b3af63d94bcb5a66e,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,USDT,6,guild,1.0,1.0,0.0005207,0.8924
194,polygon,0x6040c0edd325d1fe4a20a5f52fa79f9a42ab3329-token-0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270-member-0x000000000000000000000000000000000000dead,5000000000000000000,0x6040c0edd325d1fe4a20a5f52fa79f9a42ab3329,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,WMATIC,18,guild,5.0,,,
195,polygon,0x62b8d4f9b037988d7124741f98c6aebb09019c71-token-0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270-member-0x000000000000000000000000000000000000dead,4000000000000000000,0x62b8d4f9b037988d7124741f98c6aebb09019c71,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,WMATIC,18,guild,4.0,,,
196,polygon,0x63d35c07dfe0017f1dfa3f7cb6b77b4e798b5ca8-token-0x6002410dda2fb88b4d0dc3c1d562f7761191ea80-member-0x000000000000000000000000000000000000dead,370736000000000000000000,0x63d35c07dfe0017f1dfa3f7cb6b77b4e798b5ca8,0x6002410dda2fb88b4d0dc3c1d562f7761191ea80,WORK,18,guild,370736.0,,,
197,polygon,0x6499adb091d0febbfa5800d11e48983ad1930b59-token-0x33c9f7c0afe2722cb9e426360c261fb755b4483d-member-0x000000000000000000000000000000000000dead,500000000000000000000,0x6499adb091d0febbfa5800d11e48983ad1930b59,0x33c9f7c0afe2722cb9e426360c261fb755b4483d,SNOW,18,guild,500.0,146.85,0.077,131.05
198,polygon,0x6e04516f2502338e49c766d650aed016b489794f-token-0x4fb12be344b87fcea7bb643a2d67f5bfd0f6b0e4-member-0x000000000000000000000000000000000000dead,5000000000000000000000000,0x6e04516f2502338e49c766d650aed016b489794f,0x4fb12be344b87fcea7bb643a2d67f5bfd0f6b0e4,BADGUY,18,guild,5000000.0,,,
199,polygon,0x6e12d9553b6eb49be9ff60fcc28fc1579314e3db-token-0x2791bca1f2de4661ed88a30c99a7a9449aa84174-member-0x000000000000000000000000000000000000dead,2000000,0x6e12d9553b6eb49be9ff60fcc28fc1579314e3db,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,USDC,6,guild,2.0,1.9996,0.0010414,1.7848
200,polygon,0x6f3062e91bef8d384d267cda981bfd480253b443-token-0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270-member-0x000000000000000000000000000000000000dead,5000000000000000000,0x6f3062e91bef8d384d267cda981bfd480253b443,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,WMATIC,18,guild,5.0,,,
201,polygon,0x719e598c9de998523592cc3cfab8baddf29f63bb-token-0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270-member-0x000000000000000000000000000000000000dead,2000000000000000000,0x719e598c9de998523592cc3cfab8baddf29f63bb,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,WMATIC,18,guild,2.0,,,
202,polygon,0x72dcc1c61a324668371ce865216ecdb33d88c2dd-token-0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270-member-0x000000000000000000000000000000000000dead,28000000000000000000,0x72dcc1c61a324668371ce865216ecdb33d88c2dd,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,WMATIC,18,guild,28.0,,,
203,polygon,0x72dcc1c61a324668371ce865216ecdb33d88c2dd-token-0x7ceb23fd6bc0add59e62ac25578270cff1b9f619-member-0x000000000000000000000000000000000000dead,34211704164671165,0x72dcc1c61a324668371ce865216ecdb33d88c2dd,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,WETH,18,guild,0.03421170416467116,65.61668011967271,0.03416722894925709,58.55641073120951
204,polygon,0x72dcc1c61a324668371ce865216ecdb33d88c2dd-token-0x8f3cf7ad23cd3cadbd9735aff958023239c6a063-member-0x000000000000000000000000000000000000dead,28980686654041054833,0x72dcc1c61a324668371ce865216ecdb33d88c2dd,0x8f3cf7ad23cd3cadbd9735aff958023239c6a063,DAI,18,guild,28.980686654041055,28.969094379379438,0.015087345472093772,25.853670564070026
205,polygon,0x72ef73cb35a0db0cff99c2855fdc0ad3be15d32f-token-0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270-member-0x000000000000000000000000000000000000dead,10000000000000000000,0x72ef73cb35a0db0cff99c2855fdc0ad3be15d32f,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,WMATIC,18,guild,10.0,,,
206,polygon,0x74430dfd19dd3173bc8f7954bbd0f21200c15e09-token-0x0a5926027d407222f8fe20f24cb16e103f617046-member-0x000000000000000000000000000000000000dead,126984126984126984126985,0x74430dfd19dd3173bc8f7954bbd0f21200c15e09,0x0a5926027d407222f8fe20f24cb16e103f617046,NFD,18,guild,126984.12698412698,2.991746031746032,0.0012698412698412698,2.673015873015873
207,polygon,0x74430dfd19dd3173bc8f7954bbd0f21200c15e09-token-0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270-member-0x000000000000000000000000000000000000dead,39111111111111111112,0x74430dfd19dd3173bc8f7954bbd0f21200c15e09,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,WMATIC,18,guild,39.111111111111114,,,
208,polygon,0x746ffb502e7a3e9097112c99b5d74bd192fa7600-token-0x8f3cf7ad23cd3cadbd9735aff958023239c6a063-member-0x000000000000000000000000000000000000dead,3760714285714285714286,0x746ffb502e7a3e9097112c99b5d74bd192fa7600,0x8f3cf7ad23cd3cadbd9735aff958023239c6a063,DAI,18,guild,3760.7142857142853,3759.2099999999996,1.957827857142857,3354.933214285714
209,polygon,0x79fb20e2e23a972b6fdf763cfc58cceacba824b5-token-0x8f3cf7ad23cd3cadbd9735aff958023239c6a063-member-0x000000000000000000000000000000000000dead,2000000000000000000,0x79fb20e2e23a972b6fdf763cfc58cceacba824b5,0x8f3cf7ad23cd3cadbd9735aff958023239c6a063,DAI,18,guild,2.0,1.9992,0.0010412,1.7842
210,polygon,0x7a3e213c13ef5461d234151f917c8e3c316d3089-token-0x7ceb23fd6bc0add59e62ac25578270cff1b9f619-member-0x000000000000000000000000000000000000dead,1000000000000000,0x7a3e213c13ef5461d234151f917c8e3c316d3089,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,WETH,18,guild,0.001,1.91796,0.0009987000000000002,1.71159
211,polygon,0x7c7733a71d58dcb0118232df63ecf9af731d8a12-token-0x2791bca1f2de4661ed88a30c99a7a9449aa84174-member-0x000000000000000000000000000000000000dead,500000,0x7c7733a71d58dcb0118232df63ecf9af731d8a12,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,USDC,6,guild,0.5,0.4999,0.00026035,0.4462
212,polygon,0x7d73d2b99c88735cd2fbdc52a42953bf79b6a260-token-0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270-member-0x000000000000000000000000000000000000dead,130000000000000000010,0x7d73d2b99c88735cd2fbdc52a42953bf79b6a260,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,WMATIC,18,guild,130.0,,,
213,polygon,0x7f681074c270ef1f4b8e9dbd6a89100b1b6bd178-token-0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270-member-0x000000000000000000000000000000000000dead,11611000000000000000,0x7f681074c270ef1f4b8e9dbd6a89100b1b6bd178,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,WMATIC,18,guild,11.611,,,
214,polygon,0x7f76dd1b8c9b63cbae1abd39c202ad28c7bf25be-token-0x9f856c409bd0edf033985228f2a882e77eeed7ff-member-0x000000000000000000000000000000000000dead,11000000000000000,0x7f76dd1b8c9b63cbae1abd39c202ad28c7bf25be,0x9f856c409bd0edf033985228f2a882e77eeed7ff,szb,9,guild,11000000.0,,,
215,polygon,0x812ae7a04a887d7d4603d7d85867ecd23d7d0011-token-0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270-member-0x000000000000000000000000000000000000dead,48246000000000000000,0x812ae7a04a887d7d4603d7d85867ecd23d7d0011,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,WMATIC,18,guild,48.246,,,
216,polygon,0x83793ef50076ce0400d1ffc4ae6d9cef66b6602d-token-0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270-member-0x000000000000000000000000000000000000dead,1000000000000000000,0x83793ef50076ce0400d1ffc4ae6d9cef66b6602d,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,WMATIC,18,guild,1.0,,,
217,polygon,0x884dccf71675c55571c0f6c07366de79fe36468f-token-0x8a953cfe442c5e8855cc6c61b1293fa648bae472-member-0x000000000000000000000000000000000000dead,45000000000000000000000000,0x884dccf71675c55571c0f6c07366de79fe36468f,0x8a953cfe442c5e8855cc6c61b1293fa648bae472,PolyDoge,18,guild,45000000.0,,,
218,polygon,0x8a0507e609ea72a53ca124d2c4391490ba6d39a5-token-0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270-member-0x000000000000000000000000000000000000dead,605326876513317192,0x8a0507e609ea72a53ca124d2c4391490ba6d39a5,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,WMATIC,18,guild,0.6053268765133173,,,
219,polygon,0x8bfbc258b5ca8987d8ffe90d0cc40e12d31de7f9-token-0xc2132d05d31c914a87c6611c10748aeb04b58e8f-member-0x000000000000000000000000000000000000dead,2862050,0x8bfbc258b5ca8987d8ffe90d0cc40e12d31de7f9,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,USDT,6,guild,2.86205,2.86205,0.001490269435,2.55409342
220,polygon,0x8d0bf9784bf5652008a5c3f65dfd0b39f844c3ad-token-0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270-member-0x000000000000000000000000000000000000dead,7000000000000000000,0x8d0bf9784bf5652008a5c3f65dfd0b39f844c3ad,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,WMATIC,18,guild,7.0,,,
221,polygon,0x8f750383471d070a72eda2a15f3f2052b8edc428-token-0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270-member-0x000000000000000000000000000000000000dead,100000000000000006,0x8f750383471d070a72eda2a15f3f2052b8edc428,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,WMATIC,18,guild,0.1,,,
222,polygon,0x929ca85391430d3bab565dd55bae151d91322f48-token-0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270-member-0x000000000000000000000000000000000000dead,100000000000000000,0x929ca85391430d3bab565dd55bae151d91322f48,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,WMATIC,18,guild,0.1,,,
223,polygon,0x933ccb95cb4d228b1dfc69763c494af0eab59aa8-token-0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270-member-0x000000000000000000000000000000000000dead,11000000000000000000,0x933ccb95cb4d228b1dfc69763c494af0eab59aa8,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,WMATIC,18,guild,11.0,,,
224,polygon,0x93fa3b9d57bcddda4ed2ee40831f5859a9c417b7-token-0x8f3cf7ad23cd3cadbd9735aff958023239c6a063-member-0x000000000000000000000000000000000000dead,1054617543859649122808,0x93fa3b9d57bcddda4ed2ee40831f5859a9c417b7,0x8f3cf7ad23cd3cadbd9735aff958023239c6a063,DAI,18,guild,1054.6175438596492,1054.1956968421055,0.5490338933333334,940.824310877193
225,polygon,0x95996a0e9a3ab81ad3d4f35c14347b63124a9b0a-token-0x479433ff7d3b84c0d0d2e3892169c44ef06a9679-member-0x000000000000000000000000000000000000dead,1002000000000000000000,0x95996a0e9a3ab81ad3d4f35c14347b63124a9b0a,0x479433ff7d3b84c0d0d2e3892169c44ef06a9679,BAK,18,guild,1002.0,15.17028,0.00789576,13.54704
226,polygon,0x9642be8070378d82f629ea1d685d993aaad07054-token-0x326bd7e19c53b7a6d2c60a309c96a1661ff1ddcb-member-0x000000000000000000000000000000000000dead,249750000000000000000,0x9642be8070378d82f629ea1d685d993aaad07054,0x326bd7e19c53b7a6d2c60a309c96a1661ff1ddcb,VALQON,18,guild,249.75,,,
