,network,id,version,summoner,summoningTime,createdAt,totalShares,guildBankAddress,totalLoot,molochAddress,name
1771,polygon,0xfcb52e3f2a32c02c79ae9dcb2688c3b16a84abb1,2.1,0x707c5e55277a0c2f598f191b269c9e773516052a,1662577518,1662577518,100000,,0,0xfcb52e3f2a32c02c79ae9dcb2688c3b16a84abb1,
1772,polygon,0xfcd617ab8386429523dc76c96b598ffb0c683b52,2.1,0x80b24ab07113274ce79127107b0490f0e31b51f7,1650636546,1650636546,1,,0,0xfcd617ab8386429523dc76c96b598ffb0c683b52,
1773,polygon,0xfd2c78f65a2de24c67a2eb2e10518c290c74ceb9,2.1,0xe8132e5de587c54715ed2c12f4911eca7b9270f4,1645472569,1645472569,10000,,0,0xfd2c78f65a2de24c67a2eb2e10518c290c74ceb9,DeepDefi (Depracated)
1774,polygon,0xfe5dd54317e02dd754b2c0161667f1bd7408de35,2.1,0xf0c65e2d1bb41dd7a2b9065ce17f3510fa25c23d,1625281656,1625281656,1,,0,0xfe5dd54317e02dd754b2c0161667f1bd7408de35,Neptuno
1775,polygon,0xff47d2a8b9ff383bec95dc20c6485839eb1e545c,2.1,0x77937ea7f19d98de9559337782ee99c43f68242d,1664891387,1664891387,500,,0,0xff47d2a8b9ff383bec95dc20c6485839eb1e545c,Cooper Union
1776,polygon,0xffb2a16b050b76c37d14dbb1475bfbf6386cdaf4,2.1,0xe42dce1d1156dd47b7208dc478feb86f3228f56f,1639122486,1639122486,1,,0,0xffb2a16b050b76c37d14dbb1475bfbf6386cdaf4,MetaDAO
1777,polygon,0xffb8ab9a84b900e6a689146dc11579cb2342e4ab,2.1,0x0fa9f57a333a1aed3c13be77938c69ad43b3e203,1631388245,1631388245,1,,0,0xffb8ab9a84b900e6a689146dc11579cb2342e4ab,oldmanDAO
1778,polygon,0xffeb5446529e643664f90343e1b25ecb36362784,2.1,0x5394c3deaa03616960d4a317fc071852428c760b,1648173529,1648173529,500,,0,0xffeb5446529e643664f90343e1b25ecb36362784,PelicanDAO
1779,xdai,0x001352d4395fdf1850c52599f906ba5edce377d1,2.1,0x5cc74ab29dee935199c1c432c6fd45efdaaafb3a,1637390670,1637390670,1,,0,0x001352d4395fdf1850c52599f906ba5edce377d1,xiaolingzi
1780,xdai,0x0065277fe253dc2413781b4f60213a14d33bcd5b,2.1,0x9c2426eec32a445216d2b5459a8959b751426bd8,1640861175,1640861175,1,,0,0x0065277fe253dc2413781b4f60213a14d33bcd5b,redefine finance
1781,xdai,0x0079255ac5861e109fe80cd105fdc5de819897fa,2.1,0xced608aa29bb92185d9b6340adcbfa263dae075b,1616128165,1616128165,67259,,0,0x0079255ac5861e109fe80cd105fdc5de819897fa,
1782,xdai,0x0085bf6f179ec9daba8042947be5e161ae9e8087,2.1,0x9c57027b1eca93093a6f446422c59c85a5a3fa52,1617048935,1617048935,2,,0,0x0085bf6f179ec9daba8042947be5e161ae9e8087,Black Castle (xDai)
1783,xdai,0x00957860dc48768b6eca3528b28a5ad1ad1f63fb,2.1,0x04bbb7ea18ea570ae47d4489991645e4e49bbf37,1649659975,1649659975,1,,0,0x00957860dc48768b6eca3528b28a5ad1ad1f63fb,MMS
1784,xdai,0x009599004e771b896df7d687a4d779b085671ce6,2.1,0x09bf12b246bea07d93df742decd5c3b41f701eee,1617009095,1617009095,1,,0,0x009599004e771b896df7d687a4d779b085671ce6,NiMo and Friends
1785,xdai,0x00aece8e5fbd08b18326e7c4bb3dd77fd693a93f,2.1,0xbc4a2b0b65e39bae9bedad1798b824eaf0a60639,1637957000,1637957000,52,,0,0x00aece8e5fbd08b18326e7c4bb3dd77fd693a93f,Wordsmiths
1786,xdai,0x00af867acdb28416bf51e4117f8db7480e4f58d2,2.1,0x008b1ffe244bf31896c833bff4ad9009e7a0f4eb,1614799305,1614799305,550,,0,0x00af867acdb28416bf51e4117f8db7480e4f58d2,Meta Gamma Delta HD - BAD CLONE
1787,xdai,0x00ca0de9dda85e1451a84873932327f26a609fc0,2.1,0xf63e0ffde71476be4a9c25d028aa186fc2337f84,1637211680,1637211680,1,,0,0x00ca0de9dda85e1451a84873932327f26a609fc0,788
1788,xdai,0x00cef1af1aa61e7d3802acda7cad25928317a331,2.1,0x72ae5722de6ed67f6c14ccbf5138b990a6207b9a,1617056990,1617056990,1,,0,0x00cef1af1aa61e7d3802acda7cad25928317a331,Community Lift
1789,xdai,0x00d93d10c743c9cebdc605b9712c8349b0be13d9,2.1,0x6d8cdf7e81e05c230fd35173ed81395616a81412,1627694690,1627694690,1,,0,0x00d93d10c743c9cebdc605b9712c8349b0be13d9,Block Fish
1790,xdai,0x01501c3cce04f5843162e1ed0e77997a099da4cf,2.1,0x1687b6df8619738222ecd6d1a9c23ffe44052ec7,1644535855,1644535855,1,,0,0x01501c3cce04f5843162e1ed0e77997a099da4cf,T4
1791,xdai,0x0179fe4758fbec1124995a0cee7b1e713d34bc36,2.2,0xced608aa29bb92185d9b6340adcbfa263dae075b,1649690535,1649690535,2334001,,0,0x0179fe4758fbec1124995a0cee7b1e713d34bc36,Uberhaus 1.5
1792,xdai,0x01c84f592bfe1dedb98bdeb1dbc669141d7ccb68,2.1,0x516cafd745ec780d20f61c0d71fe258ea765222d,1641752720,1641752720,49,,0,0x01c84f592bfe1dedb98bdeb1dbc669141d7ccb68,KindaNiceDAO
1793,xdai,0x01dd07b2d597d6e7f9854dff0958b54229c9c268,2.1,0x2da3ce73dddc080dae8c07f88ff390b315efd86f,1618071450,1618071450,1,,0,0x01dd07b2d597d6e7f9854dff0958b54229c9c268,TimeDAO
1794,xdai,0x02100eeb16f3b9e835cec83924e95c76856bfd94,2.1,0x680c6dfed9c6e80afcec0224a27982f778614aad,1667962720,1667962720,1,,0,0x02100eeb16f3b9e835cec83924e95c76856bfd94,Diao Club
1795,xdai,0x0225d1a510b4891f153ddbc1d1bfc23fcea5210d,2.1,0x1ec2b8d81a88b62fb519bc9ca972d241f05e3c8a,1642387840,1642387840,1,,0,0x0225d1a510b4891f153ddbc1d1bfc23fcea5210d,
1796,xdai,0x0231f123c9a9e66e832fc09036714439f178eb89,2.1,0x16d9a6cce31d53c5028909414959cb54fdaa7839,1622056745,1622056745,1,,0,0x0231f123c9a9e66e832fc09036714439f178eb89,
1797,xdai,0x02772d7dc730293502d6450bcf81dd72f51a90cb,2.1,0xc68d0b3a8c0bedb84e9c5a61861ba151cdb1de6d,1635717665,1635717665,100000000000000,,0,0x02772d7dc730293502d6450bcf81dd72f51a90cb,Official Value Transfer Token Treasury
1798,xdai,0x02968c1e7764d349d6037ddda408b699ea7ee2c5,2.1,0x1687b6df8619738222ecd6d1a9c23ffe44052ec7,1643658405,1643658405,1,,0,0x02968c1e7764d349d6037ddda408b699ea7ee2c5,DT2
1799,xdai,0x02a054b3e1cfa4438259627becf3b66843ea0d62,2.1,0xbf8dccf9b3ba08347585a7a2e1538d5813e61d08,1635209678,1635209678,1,,0,0x02a054b3e1cfa4438259627becf3b66843ea0d62,Ronaldo
1800,xdai,0x02b44e13f99cd93b8aa02a9e2922d6928a511e36,2.1,0x2d0e24b8533f7036ff77e5a3d42c8ae6942a539f,1644395540,1644395540,1,,0,0x02b44e13f99cd93b8aa02a9e2922d6928a511e36,Adventure Capitalist Club
1801,xdai,0x02cda3cf99f413c12dd4f4b542ddcfa2792b8b00,2.1,0x89d6e9b4bb90a86c0737f787739e5c252bdd81ad,1615863350,1615863350,1,,0,0x02cda3cf99f413c12dd4f4b542ddcfa2792b8b00,Moon Club
1802,xdai,0x02d3670778317c0a8a69ea79abc2ea21251865b9,2.1,0x0096ca31c87771a2ed212d4b2e689e712bd938f9,1651208485,1651208485,1,,0,0x02d3670778317c0a8a69ea79abc2ea21251865b9,
1803,xdai,0x02f6832ca4cc441e3bc8baf9199594c990b8cd60,2.1,0x42a42dd94a01eb3314d559f34a9a3d873f13441b,1637428770,1637428770,1,,0,0x02f6832ca4cc441e3bc8baf9199594c990b8cd60,
1804,xdai,0x0306cb00c843f1774dec0a5f7dd7f2267d55144b,2.1,0xd9c450592f20226e6534ffe09a3ca74929fc99c0,1632941795,1632941795,1,,0,0x0306cb00c843f1774dec0a5f7dd7f2267d55144b,HM
1805,xdai,0x031fa789debd18117dd62cebc618442099e5c379,2.1,0x79639347e009312d2612f9438c188aaec17ec352,1637567680,1637567680,1,,0,0x031fa789debd18117dd62cebc618442099e5c379,
1806,xdai,0x03385621add549043a63c2452300ba5a7debe4c4,2.1,0xfb12b6a543d986a1938d2b3c7d05848d8913acc4,1621288970,1621288970,3,,0,0x03385621add549043a63c2452300ba5a7debe4c4,
1807,xdai,0x034902c16957ceac0a91821cf5ae5b5858fb76b3,2.1,0xa021f37e6d837dc9a7aad0c1e0084182b6abe493,1637504145,1637504145,1,,0,0x034902c16957ceac0a91821cf5ae5b5858fb76b3,
1808,xdai,0x039286cf4193cba97cf71087e4440961854b6ed0,2.1,0x164ba6d1e6dd5f937908c34137d271ea3852c214,1615314385,1615314385,60,,0,0x039286cf4193cba97cf71087e4440961854b6ed0,Dungeon Master
1809,xdai,0x0394bfc21fae92c0270ec8826a46c6443c243bf3,2.1,0x914aa366fc6af1cef6d8b98dd24b2842e0d14c39,1651169750,1651169750,10,,0,0x0394bfc21fae92c0270ec8826a46c6443c243bf3,GOO DAO
1810,xdai,0x03ac77499d04b206c608860f72a9badfb3c2e226,2.1,0xb30fdfe81b2d0af614cf0d90c0ad60300c68cfbc,1632798260,1632798260,1,,0,0x03ac77499d04b206c608860f72a9badfb3c2e226,Poolpool
1811,xdai,0x03aee382b438b632947676e8eccaccae23021b08,2.1,0x16d9a6cce31d53c5028909414959cb54fdaa7839,1621767770,1621767770,1,,0,0x03aee382b438b632947676e8eccaccae23021b08,Time of work
1812,xdai,0x03d96f5b7bc3724b946104d9608d16b66a51cd1d,2.1,0xe14016d61f1e784f49c2bfd27f5f1a0155d0d4d5,1629714145,1629714145,3,,0,0x03d96f5b7bc3724b946104d9608d16b66a51cd1d,fastdao3
1813,xdai,0x04139bba3ecfe644b89b2c562f3f509464717e59,2.2,0x394f24d50414a517d6c052b35f7ecb465a89db75,1650043670,1650043670,10,,0,0x04139bba3ecfe644b89b2c562f3f509464717e59,defunct
1814,xdai,0x041b08c559d2f2165d7f0de6a278c535786ecdd1,2.1,0xd714dd60e22bbb1cbafd0e40de5cfa7bbdd3f3c8,1618844260,1618844260,33,,0,0x041b08c559d2f2165d7f0de6a278c535786ecdd1,SafeBridge Test
1815,xdai,0x04331b94ef835a84895195842661e6dc7a722d6b,2.1,0x75e607fc9c754989e70ac08759b70907dae917bc,1616129925,1616129925,1,,0,0x04331b94ef835a84895195842661e6dc7a722d6b,
1816,xdai,0x046467ee0aabd6ff8a4e013dc8d53d6ebc3d4372,2.1,0x1685324bf373670ad5c9c56bd88a1dc1c063b0f9,1621950260,1621950260,1,,0,0x046467ee0aabd6ff8a4e013dc8d53d6ebc3d4372,test flu
1817,xdai,0x046d1c324cd5ca0115e04ea1e4feecfaf44a8bf5,2.1,0xd1d8e452a864388280b714537cbead6ff9e28530,1653501490,1653501490,350,,0,0x046d1c324cd5ca0115e04ea1e4feecfaf44a8bf5,Smart Invoice
1818,xdai,0x050c661ba59ac551f7e835d12195abb511d2a98b,2.1,0xe5186799734b39245b8f13263a5437a36f83ec08,1636776320,1636776320,1,,0,0x050c661ba59ac551f7e835d12195abb511d2a98b,Have a risky future return DAO
1819,xdai,0x0534e08f96b16d30f38a406e30b23875d31aef4f,2.1,0x0d1456a83ce96e010db1fcba4e71bbc6c3a18452,1635223380,1635223380,1,,0,0x0534e08f96b16d30f38a406e30b23875d31aef4f,Fly Fish
1820,xdai,0x054b2a03e3f45bdee36698330299d4087815ccfd,2.1,0x8f08c4f8cf39a4a448342a23839a601a571cf8c2,1637070840,1637070840,700,,0,0x054b2a03e3f45bdee36698330299d4087815ccfd,ABASTA
1821,xdai,0x054fe6c192cdb0224bf245df44f04facf95633a3,2.1,0xc219e1a38ea1b984587202c609927c1332effdf4,1632755175,1632755175,1,,0,0x054fe6c192cdb0224bf245df44f04facf95633a3,Turmalin DAO
1822,xdai,0x056292d7533325039a43dca8fa3f89026cebeb39,2.1,0x4cc93ebb24bc1660d5b41ff9ec8ca480a0a94c36,1643352555,1643352555,1,,0,0x056292d7533325039a43dca8fa3f89026cebeb39,RhinoDAO
1823,xdai,0x05690779b93d95697768aee73c9cc6475762b70d,2.1,0xc68d0b3a8c0bedb84e9c5a61861ba151cdb1de6d,1635704918,1635704918,144000,,0,0x05690779b93d95697768aee73c9cc6475762b70d,Titan NFT Recovery DAO
1824,xdai,0x057aabf56483e8450e3b0f7b45eba171f07efc73,2.1,0x905119c7b6680d82af7182263a8ab34f9482742f,1663806340,1663806340,20,,0,0x057aabf56483e8450e3b0f7b45eba171f07efc73,CMU Blockchain Course Example DAO
1825,xdai,0x059a5600e2280fbd4ac919e699166de1b96a7c36,2.1,0x8d816a37591ecb1b27176cc717dd171b1d6ebb9c,1638148110,1638148110,12,,0,0x059a5600e2280fbd4ac919e699166de1b96a7c36,danDAO
1826,xdai,0x05a7c4dedb8ad4124ae4ec16a3f7d1166688c029,2.1,0x6d269f8f1a002b32eb1c250baadffd7b363299e5,1651025935,1651025935,1,,0,0x05a7c4dedb8ad4124ae4ec16a3f7d1166688c029,bitark Dao
1827,xdai,0x05d463747c844ae1efe9b64ffbb30357de61f730,2.1,0xaad566772812a743e7693a563827856536678c7e,1640760935,1640760935,3,,0,0x05d463747c844ae1efe9b64ffbb30357de61f730,kingzmaker.dao
1828,xdai,0x05e194332137d8c79e9f2c4d94a061109113b55b,2.1,0xfbc56be13c23c18b6864d062e413da3c7e0f74fb,1632455825,1632455825,7,,0,0x05e194332137d8c79e9f2c4d94a061109113b55b,lrnDAO
1829,xdai,0x065593c28a48448838c5f2083821815dde0a56e9,2.1,0x7e2f6e2f86089ae708425bca2e7bf43ad5ca486e,1617044360,1617044360,1,,0,0x065593c28a48448838c5f2083821815dde0a56e9,8848DAO
1830,xdai,0x0666d5b6d079ae949ed4e36089428ad3f28daea6,2.1,0x9ac9c636404c8d46d9eb966d7179983ba5a3941a,1616315155,1616315155,1000002,,1,0x0666d5b6d079ae949ed4e36089428ad3f28daea6,TEST PLS KILL ME LATER
1831,xdai,0x067e685a5e53de618d22efe3e8d4c3d82a43df66,2.1,0xd10e55d87fbdfab548ab2299aa1aa790fd99a0d5,1623772425,1623772425,1,,0,0x067e685a5e53de618d22efe3e8d4c3d82a43df66,LP Streaming Test
1832,xdai,0x069649dd1b355e92a52dfad9cbf0ed47ce34c303,2.1,0x61a2c56dd9f04ed8b61c36f6e4bc6344ae081307,1643441035,1643441035,1,,0,0x069649dd1b355e92a52dfad9cbf0ed47ce34c303,
1833,xdai,0x06b109353f6f2b5c028b9493f0787127bc6e1560,2.2,0x2619c649d98ddddbb0b218823354fe1d41bf5ce0,1662071830,1662071830,10,,1200,0x06b109353f6f2b5c028b9493f0787127bc6e1560,Pluriverse DAO
1834,xdai,0x06c0ccabe43ac140738adf78372e4bd3b25bbd97,2.1,0x2559ff0f61870134a1d75ce3f271878dcdb0eee1,1673647090,1673647090,1,,0,0x06c0ccabe43ac140738adf78372e4bd3b25bbd97,The Hunter S. Thompson Drinking Department
1835,xdai,0x071de754ed9f80428bb2a39da0a761d7fe2970fd,2.1,0x81865ebc7694dfba6608f6503bba50abb04644b4,1669834720,1669834720,3,,3,0x071de754ed9f80428bb2a39da0a761d7fe2970fd,ROMRIP#114
1836,xdai,0x073a93f6cff961835f9e3e26c17a72fc3bf5442d,2.1,0x2e8d628ef699db4509c5ad3afcc33ab7b070ceb6,1663774335,1663774335,16,,0,0x073a93f6cff961835f9e3e26c17a72fc3bf5442d,testtokengate
1837,xdai,0x0740cc697c7b7f453166f5c12b45fc469cee9597,2.1,0x2b9e8c8d9bfb803fd0e663d6573086ab8c435098,1632755865,1632755865,1,,0,0x0740cc697c7b7f453166f5c12b45fc469cee9597,VeriDAO
1838,xdai,0x076fa78af554681aa755c13f0cd39a118b4b58f9,2,0x72e1638bd8cd371bfb04cf665b749a0e4ae38324,1610183250,1610183250,0,,0,0x076fa78af554681aa755c13f0cd39a118b4b58f9,Autopia
1839,xdai,0x077e1eaeaea9745bc597ad70ec90152a2fc21f41,2.1,0xc4ccc6a11329558582c2da79c18a9aeac00f59f9,1650557510,1650557510,1,,0,0x077e1eaeaea9745bc597ad70ec90152a2fc21f41,Cardume Galiza
1840,xdai,0x078a087ae31575cdc3534c831e445abc9a67b922,2.1,0xb81cf942998badd3f93af8507cdae47bcebe2fa4,1618079895,1618079895,1,,0,0x078a087ae31575cdc3534c831e445abc9a67b922,Native Poverty Alleviation Fund
1841,xdai,0x079015629da09019adf6893e32d4286c4cc245ce,2.1,0xa2b53ec7d964a3b2136323f355819cd7898e9c94,1632780720,1632780720,1,,0,0x079015629da09019adf6893e32d4286c4cc245ce,Crypto Birds Test
1842,xdai,0x07a90f9c8f02785764ef3a07133ba384759311f5,2.1,0x3062dadfc72e65f97912bd73d6cd4ebe93682ff0,1632833195,1632833195,1,,0,0x07a90f9c8f02785764ef3a07133ba384759311f5,ATMAND_0_DAO
1843,xdai,0x07b2177549d916c17e78f65e71dac6ae3df6a8c9,2.1,0xc75140adf641bbf795c0b48c1e5f61f13ea6fad8,1629890420,1629890420,1,,0,0x07b2177549d916c17e78f65e71dac6ae3df6a8c9,EVDAO
1844,xdai,0x07c3c3dbd98390042cddaeaa0d281e9c7df213cc,2.1,0x7932810a66fedc6c72a2578fc83f44521832dec2,1634892170,1634892170,2,,0,0x07c3c3dbd98390042cddaeaa0d281e9c7df213cc,Pampa linda
1845,xdai,0x07dadcf1f59bfdf1f80a88117028dba358e05868,2.1,0x2767faceb35f89de9c74ea620d26d80d5ddb95d5,1617606705,1617606705,1,,0,0x07dadcf1f59bfdf1f80a88117028dba358e05868,lanlan
1846,xdai,0x07f6ff45ddf51c9cc3f8991f3670200206a12750,2.1,0xd81152389720712e74fabb14c12a4a14bdb6869d,1617291655,1617291655,100,,0,0x07f6ff45ddf51c9cc3f8991f3670200206a12750,Quhu Family
1847,xdai,0x0815666a6743ab097086d4416035acec11b8240e,2.1,0xfeec31ad0fcb6d09b1521a463b3419447779d88e,1631157940,1631157940,150,,0,0x0815666a6743ab097086d4416035acec11b8240e,
1848,xdai,0x082cd458341a5d04d82c2996829fdf4cfce77f41,2.1,0x069e85d4f1010dd961897dc8c095fbb5ff297434,1614859005,1614859005,4,,0,0x082cd458341a5d04d82c2996829fdf4cfce77f41,Adept Camp
1849,xdai,0x0857720e57275aa734bd52d4d8c49a98a1087d7c,2.1,0x6e7a256bdab8123e4675af816424756cd589a025,1635260670,1635260670,1,,0,0x0857720e57275aa734bd52d4d8c49a98a1087d7c,nifeng
1850,xdai,0x085acc3d4e7a9560444f5918afbbaddedd263489,2.1,0xad330f21152b6b2a077340fd4afedd40832f310d,1687469300,1687469300,100,,0,0x085acc3d4e7a9560444f5918afbbaddedd263489,
1851,xdai,0x0875c539ff19a18e4a4df47e3a0df971032907c1,2.1,0x764931bb8eab20139cc0a187bb82b31cbff9ac6c,1636948030,1636948030,1,,0,0x0875c539ff19a18e4a4df47e3a0df971032907c1,Only BTC dao
1852,xdai,0x0881fb1247769d1919ff18078840209a4370420a,2.1,0xdaca0fd90903a139b8881b278b247e761351248a,1650575675,1650575675,171,,0,0x0881fb1247769d1919ff18078840209a4370420a,upfcpd
1853,xdai,0x08e21842cc393df4dedaf1785d071143fe147220,2.1,0x9ac9c636404c8d46d9eb966d7179983ba5a3941a,1614808080,1614808080,3368,,0,0x08e21842cc393df4dedaf1785d071143fe147220,DAOSquare HD
1854,xdai,0x08e3b8eaf694245338e500ba559a07c24021fc1e,2.1,0x914aa366fc6af1cef6d8b98dd24b2842e0d14c39,1639421055,1639421055,2,,0,0x08e3b8eaf694245338e500ba559a07c24021fc1e,null
1855,xdai,0x09a54b4a6805f80e712b4b885601cfacdd7e035e,2.1,0xc43df36e46c16f037d801e01765a769ae474bccc,1657979390,1657979390,1,,0,0x09a54b4a6805f80e712b4b885601cfacdd7e035e,LEO
1856,xdai,0x09aa05c3ed02f67bfc93d0ab6800320dd85f647d,2.1,0x27305152387e2a7d31ce011363f4cb90c7554103,1649796875,1649796875,3,,0,0x09aa05c3ed02f67bfc93d0ab6800320dd85f647d,T-DAO
1857,xdai,0x09b79629399c235f24d51e3e1e02de27f0a4b294,2.1,0xb68f52fe2583b5a568e7e57dc98c69d93821f6e4,1618136920,1618136920,1,,0,0x09b79629399c235f24d51e3e1e02de27f0a4b294,DragonGuild
1858,xdai,0x09c0cbe12f1e718c7a15894c68c5b8db339e241b,2.1,0x1d35fa07440f24fcc5ccab35330605bf17df04f3,1616768770,1616768770,1,,0,0x09c0cbe12f1e718c7a15894c68c5b8db339e241b,
1859,xdai,0x09f5b219d1957eab7830f342140f35f64d0a2660,2.1,0x9c285892e3c8243422e26a15cda04d0faaa0602e,1616294425,1616294425,100,,0,0x09f5b219d1957eab7830f342140f35f64d0a2660,
1860,xdai,0x0a0dd4d10c65a8df1f5bec733428d4aef3a1b146,2.1,0xc43df36e46c16f037d801e01765a769ae474bccc,1657701850,1657701850,1,,0,0x0a0dd4d10c65a8df1f5bec733428d4aef3a1b146,BIFF Publisher
1861,xdai,0x0a1347b2db64d9856989ba5fd6e37d727eb71d92,2.1,0x986e92868a27548a31e88f7692e746cd7e86f39a,1641789580,1641789580,2,,0,0x0a1347b2db64d9856989ba5fd6e37d727eb71d92,NEOS Dao-Game
1862,xdai,0x0a54ce881647037867022ae592a404e1de34de0b,2,0x1b1e924a0a9c86a9023be9791bb81ecfb8cc4011,1599614540,1599614540,9,,0,0x0a54ce881647037867022ae592a404e1de34de0b,EmpanaDAO
1863,xdai,0x0aa81eef4ec5fdd5f6f1052340d30ff63f32e3a7,2.1,0x04644c759bd5c15a1f13d012c950e0f58fd7f967,1620264145,1620264145,1,,0,0x0aa81eef4ec5fdd5f6f1052340d30ff63f32e3a7,GrokSpot
1864,xdai,0x0aad21f38e7a3b60670a47be52454f5215c64ba8,2.1,0xc7f459c7edcf9333d223bd1c346f46819403ca06,1644603230,1644603230,30,,0,0x0aad21f38e7a3b60670a47be52454f5215c64ba8,RLY DAO
1865,xdai,0x0ab6b61e8320141ee59df52e8fa220d8f0c015c9,2.1,0xfd0f0b52302146ec0aaa14eda6b0b147f9c820f4,1634784690,1634784690,3000,,0,0x0ab6b61e8320141ee59df52e8fa220d8f0c015c9,Crypto San Diego
1866,xdai,0x0ac58599f825b5c8aa8e3e5a72d421cc77e30af4,2.1,0x9443d03d937b8699b8c19722f38a57251a6a29ef,1650214455,1650214455,1,,0,0x0ac58599f825b5c8aa8e3e5a72d421cc77e30af4,SustainabilityLink
1867,xdai,0x0ad60cfafc202ef81d0550823e4d896c20192d0a,2.1,0x1aaa6efdac73415321e93e85ac7189d806940935,1623549130,1623549130,1,,0,0x0ad60cfafc202ef81d0550823e4d896c20192d0a,EaselResolute
1868,xdai,0x0ae2070f89dbae0d1ca0b5c8380e5ac9e6b8cdda,2.1,0x64abc5b10c77d93be5038e7b4965d2f0d8279127,1619369050,1619369050,500,,200,0x0ae2070f89dbae0d1ca0b5c8380e5ac9e6b8cdda,FORCE MAJEURE
1869,xdai,0x0ae32d208672937d7921524fd5c6b5dfeb3f9fa4,2.1,0x47e1186b7d75037a3a9438124a3dcb777fe30a6c,1636478770,1636478770,1,,0,0x0ae32d208672937d7921524fd5c6b5dfeb3f9fa4,
1870,xdai,0x0ae7df64c60572258bcfc2e309d2c596a7d4c3eb,2.1,0x6dc088d555097a868d1be97d054293d79e355329,1637598622,1637598622,1,,0,0x0ae7df64c60572258bcfc2e309d2c596a7d4c3eb,cx
1871,xdai,0x0b05b2788ef05feb441131091aa6fd9a4c55646a,2.1,0x8e4bdd156e4dd802dd919f4fd2645681ce99a538,1617701895,1617701895,6,,0,0x0b05b2788ef05feb441131091aa6fd9a4c55646a,0xG0671NG7U3
1872,xdai,0x0b0806d553713f5c9aca3153551892f1e94e0a2e,2.1,0x2edd1bb9b0f913c049040061c525ae978dfe513d,1641020730,1641020730,1,,0,0x0b0806d553713f5c9aca3153551892f1e94e0a2e,SCD
1873,xdai,0x0b5013f28ad0b017912ffe38851c51eec1884a6b,2.1,0xfa99abfc81243b552fbff526a424f3de6e4f3605,1632154120,1632154120,1,,0,0x0b5013f28ad0b017912ffe38851c51eec1884a6b,
1874,xdai,0x0b5b4de9afdc08e36abe8cf48e09d4e30c2264d5,2.1,0xe5186799734b39245b8f13263a5437a36f83ec08,1636776510,1636776510,21000000,,0,0x0b5b4de9afdc08e36abe8cf48e09d4e30c2264d5,Have a risky future return DAO
1875,xdai,0x0b75c79ef01081685148983ef86919648e0f5294,2.2,0xf84d0120490145008c8aa3e1772bbac55f657c69,1662673295,1662673295,101,,100,0x0b75c79ef01081685148983ef86919648e0f5294,
1876,xdai,0x0b7b8039d53489cd5fdfcc24e4cf2ee97cac7202,2.1,0x9bb1627bf787f1b01b12d086dbc1af5bd8811682,1638198715,1638198715,100,,0,0x0b7b8039d53489cd5fdfcc24e4cf2ee97cac7202,
1877,xdai,0x0b823cb882a6039f0330c5fb5bab5c8f5895d1ef,2.1,0xf2da64cf36e390957a912ae04342ebf70857ebac,1642954555,1642954555,100,,0,0x0b823cb882a6039f0330c5fb5bab5c8f5895d1ef,Phantomus DAO3
1878,xdai,0x0ba3642f1c0d47c9ec5b8472b52ebd73c9b65cde,2.1,0x0998160bdf3ff6d86a4e9d5c31e0efc3ca7e7d01,1618417470,1618417470,1,,0,0x0ba3642f1c0d47c9ec5b8472b52ebd73c9b65cde,SmokingDAO
1879,xdai,0x0bd8d829243ad69d257f478556146f8c6169944b,2.1,0xef373c29b5761d84782f5888be73a9a2a5f93149,1637371590,1637371590,1,,0,0x0bd8d829243ad69d257f478556146f8c6169944b,
1880,xdai,0x0be591015893fa12b9dcd199f26fc7a1ef5ae91b,2.1,0x1dc3f8d0492ff843f7dc9803b488f46c339c905a,1637630330,1637630330,1,,0,0x0be591015893fa12b9dcd199f26fc7a1ef5ae91b,
1881,xdai,0x0beb412f4beec72ce0dd58742105abef44fb466e,2.1,0x2a08fecb8ac932cb7d3f6a3a0e434a4b9968dd56,1633828305,1633828305,100,,0,0x0beb412f4beec72ce0dd58742105abef44fb466e,NLP Test Dao #2
1882,xdai,0x0bf1971d43a7f0a835c295249d53021c1692f59a,2.1,0x70ee1166e52f227ac161570e02a75d68f6e3c92a,1614799365,1614799365,1530,,0,0x0bf1971d43a7f0a835c295249d53021c1692f59a,Machi X DAO HD - BAD CLONE
1883,xdai,0x0c145b9b831d0ef7d578519af13446b23991d1a6,2.1,0x599759f1f068fa830876fc230ec236dce5db7f18,1653252275,1653252275,1,,0,0x0c145b9b831d0ef7d578519af13446b23991d1a6,Hunab Ku
1884,xdai,0x0c2e5328bb026f90b5bdef5ff83c2f3dc7c4a622,2.1,0xb9bc87e399e371100f83ffc51ed44c13daf576ce,1619368100,1619368100,200,,0,0x0c2e5328bb026f90b5bdef5ff83c2f3dc7c4a622,test 1
1885,xdai,0x0c39ad32f6bd0e2772a31d763d796958ac1d5ac2,2.1,0xb2646e86ca2546d0926ec2e512ec444000313a05,1620792635,1620792635,1,,0,0x0c39ad32f6bd0e2772a31d763d796958ac1d5ac2,Allgator Club
1886,xdai,0x0c5480e14001052a9c62c454c8dcd3019a315d34,2.1,0x197f89a6c4fe8346eea4f1fe1bd5bf3a8fd67fb4,1629918040,1629918040,100,,0,0x0c5480e14001052a9c62c454c8dcd3019a315d34,7-mad14610@saeinstitute.edu
